x,y,cluster
-0.501,1.349,4
-0.484,2.341,4
-0.593,2.964,4
-0.368,0.724,4
-0.327,0.718,4
-0.324,0.724,4
-0.875,2.331,4
-0.884,2.33,4
-0.432,0.715,4
-0.582,0.713,4
-0.717,0.706,4
-0.38,0.716,4
-0.569,0.714,4
-0.461,0.72,4
-0.469,0.719,4
-0.705,2.96,4
-0.443,0.721,4
-0.853,2.956,4
-0.629,1.341,4
-0.327,0.723,4
-0.773,2.331,4
-0.894,2.955,4
-0.026,0.733,4
0.009,0.737,4
-0.423,1.346,4
-0.844,2.324,4
-0.674,2.332,4
-0.406,0.718,4
-0.277,0.724,4
-0.449,0.715,4
-0.197,0.725,4
-0.376,2.348,4
-0.267,0.727,4
-0.762,1.335,4
-0.989,2.951,4
-0.153,0.731,4
-0.614,0.707,4
-0.775,0.705,4
-0.546,0.71,4
-0.712,0.71,4
-0.737,1.335,4
-0.449,0.713,4
-1.193,2.312,4
-1.225,2.311,4
-1.166,2.314,4
-1.172,2.313,4
-1.203,2.312,4
-1.208,2.312,4
-1.216,2.311,4
-1.193,2.312,4
-0.625,0.71,4
-0.507,0.716,4
-0.099,0.735,4
-0.604,0.707,4
-0.202,0.73,4
-0.702,2.963,4
-0.447,1.348,4
-0.457,0.718,4
-0.577,0.714,4
-0.264,0.729,4
-0.254,0.73,4
-0.185,0.729,4
-0.111,0.734,4
-0.361,2.349,4
-0.106,0.731,4
-0.751,2.326,4
-0.512,0.71,4
-0.496,1.34,4
-0.415,0.711,4
1.651,1.337,4
2.536,3.053,4
0.751,1.288,4
0.778,1.94,4
3.948,1.484,4
3.64,1.447,4
2.904,2.038,4
1.042,2.595,4
1.739,1.972,4
1.637,1.342,4
2.015,2.998,4
1.713,1.337,4
1.743,1.336,4
1.929,1.35,4
1.038,1.29,4
1.179,1.929,4
1.178,1.929,4
1.089,1.942,4
1.036,1.304,4
-0.943,1.951,4
-0.949,1.954,4
-0.926,1.958,4
-0.737,0.702,4
-1.015,2.947,4
-0.717,0.705,4
-0.886,1.328,4
-0.997,1.322,4
-0.374,0.722,4
-0.736,1.334,4
-0.644,1.341,4
-0.827,0.7,4
-0.44,1.351,4
-0.453,1.35,4
-0.332,1.358,4
-0.332,1.358,4
-0.407,2.985,4
-0.102,1.368,4
-0.109,1.375,4
-0.439,1.359,4
-0.337,0.727,4
-0.102,3.004,4
0.08,0.753,4
-0.323,1.362,4
-0.308,0.733,4
-0.437,0.724,4
0.03,1.38,4
0.03,1.38,4
0.06,1.375,4
-1.158,2.314,4
-1.221,2.311,4
-0.921,1.325,4
-1.236,2.941,4
-0.635,0.71,4
-0.805,1.956,4
-0.561,0.72,4
-0.825,2.34,4
-0.438,1.348,4
-0.407,0.723,4
-0.386,0.722,4
-0.743,0.707,4
-0.81,0.698,4
-1.023,0.69,4
-0.938,0.691,4
-1.104,0.685,4
-1.059,2.315,4
-1.158,1.313,4
-1.166,1.313,4
-1.237,1.94,4
-1.036,0.687,4
-0.945,0.692,4
-0.971,0.691,4
-1.001,1.319,4
-1.101,1.315,4
-1.016,0.688,4
-1.024,0.689,4
-1.009,1.318,4
-0.839,0.695,4
-0.839,0.7,4
-0.872,0.695,4
-1.042,2.315,4
-0.647,0.703,4
-0.806,1.325,4
-0.567,0.706,4
-0.908,1.321,4
-0.998,0.689,4
-0.949,0.691,4
-1.152,1.943,4
-0.863,1.325,4
-0.377,0.713,4
-0.859,0.693,4
-1.096,1.944,4
0.075,0.745,4
-0.753,1.327,4
-0.745,1.328,4
-0.658,1.334,4
-1.299,2.938,4
-0.63,1.34,4
-0.802,0.702,4
-0.957,1.321,4
-0.983,1.954,4
-1.015,1.32,4
-1.053,2.316,4
-1.131,2.945,4
-0.467,1.341,4
-0.574,1.336,4
-0.853,1.955,4
-0.401,1.346,4
-0.586,1.335,4
-0.107,0.73,4
-0.186,1.355,4
-0.354,2.345,4
-0.992,1.32,4
-0.809,1.329,4
-0.866,1.328,4
-0.828,1.331,4
-0.315,1.354,4
-0.289,2.36,4
-0.605,1.338,4
-0.693,1.334,4
-0.627,1.341,4
-0.773,1.332,4
-1.055,1.949,4
1.228,1.857,4
-0.178,1.365,4
-0.508,0.715,4
-0.611,0.711,4
-0.93,1.959,4
-0.839,0.7,4
-0.961,1.325,4
-1.16,2.314,4
-0.695,0.707,4
-0.869,0.697,4
-0.647,0.71,4
-0.343,0.738,4
-0.604,0.714,4
-0.588,0.718,4
-0.36,1.995,4
-0.877,0.699,4
-0.888,2.962,4
-0.844,1.334,4
-0.324,0.72,4
-0.501,0.71,4
-0.627,2.335,4
-0.727,1.338,4
-0.748,1.337,4
-0.727,1.338,4
-0.623,2.963,4
-0.99,2.321,4
-0.989,2.321,4
-1.023,2.95,4
-0.427,0.717,4
-0.507,0.714,4
-1.271,2.939,4
-0.889,2.951,4
-0.997,1.318,4
-0.704,0.7,4
-0.678,0.701,4
-0.684,1.335,4
-0.668,0.705,4
-0.973,2.95,4
-0.938,1.325,4
-0.852,1.33,4
-0.587,0.711,4
-0.897,1.326,4
-1.165,1.313,4
-1.165,1.313,4
-0.563,1.342,4
-0.683,1.337,4
-0.578,0.712,4
-0.724,2.967,4
-0.545,0.713,4
-0.776,1.961,4
-0.695,1.704,4
-0.527,0.711,4
-0.631,1.338,4
-0.318,0.721,4
-0.5,1.345,4
-0.406,1.349,4
-0.365,0.718,4
-0.28,0.722,4
-0.306,0.72,4
-0.444,1.345,4
-0.408,0.717,4
-0.315,0.722,4
-0.457,0.713,4
-0.94,2.32,4
-0.642,0.705,4
-0.577,0.709,4
-0.764,0.699,4
-0.735,0.701,4
-0.663,0.706,4
-0.738,0.698,4
-0.804,1.696,4
-0.613,2.969,4
-0.975,2.952,4
-0.738,0.703,4
-0.739,0.704,4
-0.748,0.703,4
-0.734,0.706,4
-0.742,0.704,4
-0.77,0.7,4
-0.569,1.337,4
-0.514,0.712,4
-0.506,0.71,4
-0.638,0.706,4
-0.536,0.712,4
-0.438,0.717,4
-0.49,0.714,4
-0.489,0.715,4
-0.789,2.326,4
-0.553,0.71,4
-0.654,1.333,4
-0.71,1.329,4
-0.681,1.331,4
-0.555,0.708,4
-0.588,0.708,4
-0.555,0.709,4
-1.236,2.31,4
-1.294,2.938,4
-0.807,1.332,4
-0.996,2.958,4
-0.93,2.331,4
-0.546,1.35,4
-0.656,1.344,4
-0.946,1.327,4
-0.812,0.705,4
-1.118,2.952,4
-0.733,1.337,4
-0.617,2.975,4
-0.378,1.353,4
-0.452,1.35,4
-0.463,1.345,4
-0.428,1.347,4
-0.219,1.361,4
-0.586,0.709,4
-0.44,1.345,4
-0.418,1.348,4
-0.245,1.358,4
-0.614,1.968,4
-0.572,1.339,4
-0.559,1.341,4
-0.505,0.715,4
-0.493,0.715,4
-0.527,0.712,4
-0.586,1.342,4
-0.474,0.714,4
-0.274,2.357,4
